Epoch,Discriminator_Real_Img_Dicision,Discriminator_Fake_Img_Dicision,Discriminator_Loss,Generator_Loss
173,"tf.Tensor(
[[2.9411619]
 [2.7937517]
 [3.0945122]
 [2.8606207]
 [5.6662707]
 [4.0062885]
 [3.735529 ]
 [1.7766625]
 [5.288244 ]
 [1.6958611]
 [3.0240963]
 [1.4640645]
 [2.3391411]
 [4.1553726]
 [3.9322388]
 [3.9428685]], shape=(16, 1), dtype=float32)",-3.5153932571411133,0.09101533144712448,3.5446958541870117
174,"tf.Tensor(
[[ 5.6142173 ]
 [ 1.4314516 ]
 [ 7.710648  ]
 [14.750529  ]
 [15.337977  ]
 [ 1.2535821 ]
 [ 0.67209804]
 [ 1.6601596 ]
 [ 6.7160892 ]
 [ 0.5104734 ]
 [ 2.0778775 ]
 [-0.08956076]
 [11.963087  ]
 [ 4.7138586 ]
 [ 9.439132  ]
 [-0.69842124]], shape=(16, 1), dtype=float32)",-1.8083478212356567,0.37026330828666687,1.9601454734802246
175,"tf.Tensor(
[[14.865586  ]
 [ 0.06781254]
 [ 4.834402  ]
 [ 3.2015643 ]
 [ 4.546431  ]
 [ 2.1176808 ]
 [ 2.7442338 ]
 [ 4.6011    ]
 [13.360015  ]
 [ 3.524805  ]
 [ 5.5202036 ]
 [ 4.464198  ]
 [ 3.559035  ]
 [ 9.838662  ]
 [ 3.4158275 ]
 [12.58554   ]], shape=(16, 1), dtype=float32)",-2.576514959335327,0.1363496631383896,2.649801254272461
176,"tf.Tensor(
[[ 9.8846445 ]
 [ 2.3765926 ]
 [ 3.552784  ]
 [ 2.8451262 ]
 [ 2.2977192 ]
 [ 2.7848122 ]
 [ 3.8902562 ]
 [ 2.580457  ]
 [19.577312  ]
 [ 3.8364594 ]
 [ 4.852911  ]
 [10.80916   ]
 [ 0.93543434]
 [ 6.8154273 ]
 [ 0.10927702]
 [14.894728  ]], shape=(16, 1), dtype=float32)",-0.44857925176620483,0.582788348197937,0.9423816204071045
177,"tf.Tensor(
[[2.915065 ]
 [7.5796666]
 [3.8619838]
 [5.0245576]
 [6.203994 ]
 [6.593688 ]
 [2.2125442]
 [3.64115  ]
 [8.386742 ]
 [7.281305 ]
 [6.647301 ]
 [5.422068 ]
 [3.2421987]
 [3.1233704]
 [8.246979 ]
 [6.1450896]], shape=(16, 1), dtype=float32)",1.7720621824264526,1.9480626583099365,0.15698844194412231
178,"tf.Tensor(
[[ 6.9490256 ]
 [ 7.4714437 ]
 [ 0.66535187]
 [ 6.3824816 ]
 [ 4.5713444 ]
 [ 1.4235994 ]
 [ 3.273787  ]
 [ 5.5119023 ]
 [ 3.9214635 ]
 [ 2.7190065 ]
 [11.166548  ]
 [ 1.8155019 ]
 [ 9.324624  ]
 [ 2.7606974 ]
 [ 0.9332106 ]
 [ 1.4638814 ]], shape=(16, 1), dtype=float32)",-4.749134540557861,0.10367061197757721,4.757756233215332
179,"tf.Tensor(
[[ 3.373908 ]
 [ 3.196997 ]
 [ 1.0480862]
 [ 8.599833 ]
 [16.274252 ]
 [ 8.214395 ]
 [ 7.820825 ]
 [ 4.302769 ]
 [ 4.5037045]
 [ 3.7156737]
 [ 4.5556397]
 [ 8.255499 ]
 [ 7.8175654]
 [ 4.65602  ]
 [ 1.7930148]
 [ 4.61036  ]], shape=(16, 1), dtype=float32)",-1.4776365756988525,0.24353691935539246,1.6831669807434082
180,"tf.Tensor(
[[3.4263034]
 [5.337003 ]
 [2.518685 ]
 [6.4389644]
 [1.9720911]
 [3.6744628]
 [2.4266994]
 [4.2664437]
 [4.2907877]
 [2.713275 ]
 [2.3647034]
 [1.8995816]
 [2.5055225]
 [4.554895 ]
 [3.6606228]
 [2.4925156]], shape=(16, 1), dtype=float32)",-4.560915946960449,0.06481369584798813,4.571314334869385
181,"tf.Tensor(
[[ 5.4075413]
 [ 6.674363 ]
 [ 6.9221864]
 [10.9843025]
 [ 3.9971368]
 [ 4.2115164]
 [ 7.8464875]
 [ 4.086066 ]
 [10.358495 ]
 [ 6.0053062]
 [ 3.6182373]
 [ 8.323312 ]
 [ 1.5037673]
 [ 4.5573134]
 [ 6.3051257]
 [ 1.0256215]], shape=(16, 1), dtype=float32)",-2.4877610206604004,0.11765758693218231,2.56758451461792
182,"tf.Tensor(
[[ 2.7400262]
 [ 6.334789 ]
 [ 4.018158 ]
 [ 3.2345228]
 [ 4.403889 ]
 [ 6.600752 ]
 [ 2.3066578]
 [ 2.5581646]
 [ 1.6778399]
 [ 4.4147806]
 [14.604468 ]
 [ 2.2031739]
 [ 1.7735842]
 [ 4.1180944]
 [ 2.7926173]
 [ 2.374791 ]], shape=(16, 1), dtype=float32)",-3.3375630378723145,0.09198202937841415,3.3724701404571533
183,"tf.Tensor(
[[ 2.574806 ]
 [ 4.1709456]
 [ 3.4680958]
 [19.404049 ]
 [ 2.565801 ]
 [ 3.7476702]
 [ 2.660689 ]
 [ 3.6193497]
 [ 5.905868 ]
 [ 2.1770432]
 [ 0.6383829]
 [ 1.573453 ]
 [ 2.2527692]
 [ 5.0408006]
 [ 1.4632887]
 [ 0.9045718]], shape=(16, 1), dtype=float32)",-4.44870138168335,0.11711366474628448,4.4603271484375
184,"tf.Tensor(
[[ 2.4128883]
 [ 2.433655 ]
 [18.861723 ]
 [ 8.517361 ]
 [ 5.8311443]
 [ 6.2909603]
 [17.315653 ]
 [ 1.100754 ]
 [ 3.2629428]
 [ 2.2484643]
 [ 5.2805305]
 [ 9.896278 ]
 [18.30103  ]
 [ 4.283735 ]
 [ 5.442143 ]
 [ 6.843404 ]], shape=(16, 1), dtype=float32)",-3.501126289367676,0.06872393190860748,3.530843734741211
185,"tf.Tensor(
[[ 0.5715622 ]
 [ 4.761004  ]
 [ 3.2128835 ]
 [ 6.640715  ]
 [ 0.54447246]
 [18.447342  ]
 [ 0.39896262]
 [ 8.219856  ]
 [ 1.6515182 ]
 [ 1.7700661 ]
 [ 1.4268222 ]
 [ 7.3398476 ]
 [ 3.634899  ]
 [ 1.4952928 ]
 [ 0.85386354]
 [ 4.427626  ]], shape=(16, 1), dtype=float32)",-5.134678840637207,0.16909544169902802,5.14055061340332
186,"tf.Tensor(
[[ 1.2229712]
 [ 6.228303 ]
 [ 3.2048254]
 [ 8.425305 ]
 [ 1.7822759]
 [ 5.8814635]
 [ 6.5932894]
 [20.12689  ]
 [ 2.677142 ]
 [ 0.7636992]
 [-1.5273726]
 [ 1.7169898]
 [ 3.48625  ]
 [ 4.184488 ]
 [ 2.807186 ]
 [ 3.7776337]], shape=(16, 1), dtype=float32)",-3.662884473800659,0.20809534192085266,3.6882193088531494
187,"tf.Tensor(
[[ 1.7737467e+00]
 [ 1.0075703e+01]
 [-1.9065187e+00]
 [ 7.6290274e+00]
 [ 7.2202437e-02]
 [ 1.5618701e+01]
 [ 3.1114101e+00]
 [ 1.2435067e+00]
 [ 1.7046279e+00]
 [ 9.5553551e+00]
 [-7.1562827e-05]
 [ 1.2677772e+01]
 [ 1.9630909e+00]
 [ 5.0963253e-01]
 [-5.1098120e-01]
 [ 9.5905590e-01]], shape=(16, 1), dtype=float32)",-4.5084919929504395,0.3812378942966461,4.519446849822998
188,"tf.Tensor(
[[ 2.1123137]
 [ 2.7526786]
 [ 5.7300835]
 [ 5.6509466]
 [ 4.956743 ]
 [ 2.8955324]
 [ 3.2725194]
 [ 5.0405354]
 [ 1.5212507]
 [ 4.7720923]
 [ 7.652495 ]
 [20.907845 ]
 [ 3.110412 ]
 [ 9.822296 ]
 [ 2.758445 ]
 [14.869159 ]], shape=(16, 1), dtype=float32)",-4.116730690002441,0.053592123091220856,4.132896900177002
189,"tf.Tensor(
[[ 8.347192 ]
 [ 3.507869 ]
 [ 4.388018 ]
 [ 4.7606688]
 [ 0.9291255]
 [11.157226 ]
 [ 3.8494174]
 [18.106577 ]
 [ 5.4196978]
 [ 3.7033339]
 [12.36243  ]
 [ 1.2352896]
 [ 1.9510088]
 [ 4.598072 ]
 [ 2.911044 ]
 [ 3.4465728]], shape=(16, 1), dtype=float32)",0.018216319382190704,0.7595335245132446,0.6840804815292358
190,"tf.Tensor(
[[15.480298  ]
 [ 5.2251954 ]
 [21.14291   ]
 [ 4.071035  ]
 [ 5.5910807 ]
 [ 1.9453509 ]
 [ 1.7004364 ]
 [ 6.56      ]
 [ 3.4951293 ]
 [ 5.40186   ]
 [22.733452  ]
 [ 7.3535213 ]
 [12.596416  ]
 [ 3.2631702 ]
 [ 2.5033393 ]
 [ 0.06633343]], shape=(16, 1), dtype=float32)",-2.627558946609497,0.1410444974899292,2.6973226070404053
191,"tf.Tensor(
[[ 5.4083223 ]
 [ 6.3511167 ]
 [ 0.53552675]
 [ 1.4821019 ]
 [ 0.92852116]
 [-0.6328088 ]
 [-1.1607372 ]
 [ 5.82348   ]
 [ 1.534228  ]
 [-2.4355814 ]
 [-1.2985461 ]
 [19.906168  ]
 [ 2.4230587 ]
 [ 4.718123  ]
 [ 1.6604432 ]
 [-0.08800422]], shape=(16, 1), dtype=float32)",-4.9604597091674805,0.5545032620429993,4.967444896697998
192,"tf.Tensor(
[[ 6.4774513]
 [ 4.9885244]
 [ 2.982776 ]
 [ 5.0244875]
 [ 5.052414 ]
 [13.046638 ]
 [ 8.709522 ]
 [ 6.062432 ]
 [ 4.4487996]
 [13.101956 ]
 [ 7.35777  ]
 [ 1.2079704]
 [ 6.8360486]
 [ 2.2574837]
 [ 2.0873613]
 [ 5.337977 ]], shape=(16, 1), dtype=float32)",-2.6510658264160156,0.10376783460378647,2.7192625999450684
193,"tf.Tensor(
[[ 0.60945797]
 [-0.22280893]
 [ 1.5642369 ]
 [ 9.321307  ]
 [-1.275452  ]
 [ 5.2392273 ]
 [ 0.38922167]
 [ 3.1505034 ]
 [ 4.105524  ]
 [ 0.17326939]
 [ 4.149296  ]
 [ 1.8598882 ]
 [ 1.9156816 ]
 [-0.76852655]
 [ 0.1643616 ]
 [12.961141  ]], shape=(16, 1), dtype=float32)",-7.1211442947387695,0.38890016078948975,7.121951580047607
194,"tf.Tensor(
[[ 0.18170199]
 [ 3.2839518 ]
 [21.041868  ]
 [-0.2893122 ]
 [ 6.655904  ]
 [ 1.0439826 ]
 [ 2.2087758 ]
 [ 3.9799368 ]
 [ 4.546586  ]
 [ 4.178209  ]
 [ 0.5692495 ]
 [ 8.37522   ]
 [ 3.9624712 ]
 [ 0.30156335]
 [ 6.5276484 ]
 [ 2.9833503 ]], shape=(16, 1), dtype=float32)",-1.9773657321929932,0.31808608770370483,2.1070189476013184
195,"tf.Tensor(
[[ 0.50718284]
 [11.244991  ]
 [ 7.0103908 ]
 [12.038872  ]
 [ 0.43303624]
 [-1.3299575 ]
 [12.048118  ]
 [ 1.5346109 ]
 [-1.4888204 ]
 [16.148338  ]
 [13.07497   ]
 [ 0.22583571]
 [ 0.44662246]
 [-1.8367376 ]
 [-0.65857303]
 [-1.6279373 ]], shape=(16, 1), dtype=float32)",-4.671481132507324,0.6576225161552429,4.680796146392822
196,"tf.Tensor(
[[ 1.4733177]
 [ 3.1861384]
 [ 6.325627 ]
 [14.6561985]
 [ 0.8106108]
 [ 3.4502847]
 [ 1.3297952]
 [18.636448 ]
 [ 1.3071841]
 [ 2.9599333]
 [ 6.543457 ]
 [-0.4693221]
 [ 4.420823 ]
 [ 3.445451 ]
 [ 0.6561289]
 [16.302225 ]], shape=(16, 1), dtype=float32)",-4.359367847442627,0.17459431290626526,4.372073173522949
197,"tf.Tensor(
[[ 2.7052324]
 [ 1.8003225]
 [ 2.0082688]
 [ 1.5269349]
 [ 3.1463714]
 [12.374232 ]
 [ 0.8525332]
 [ 4.1332316]
 [ 3.5118027]
 [ 3.1323903]
 [ 1.8578806]
 [ 3.0523856]
 [ 3.92705  ]
 [ 1.8754579]
 [ 5.8955784]
 [ 9.73619  ]], shape=(16, 1), dtype=float32)",-6.2019782066345215,0.0883626937866211,6.204001426696777
198,"tf.Tensor(
[[ 6.1742983]
 [ 6.5916424]
 [16.586973 ]
 [ 3.382664 ]
 [ 3.010909 ]
 [ 2.3415987]
 [10.170538 ]
 [ 1.3421025]
 [15.653562 ]
 [ 3.577645 ]
 [ 8.390394 ]
 [ 4.437876 ]
 [ 4.449305 ]
 [ 3.986521 ]
 [ 2.1516936]
 [ 3.1208777]], shape=(16, 1), dtype=float32)",-3.3294432163238525,0.07466486096382141,3.3646299839019775
199,"tf.Tensor(
[[3.2715185]
 [5.9606156]
 [0.5158966]
 [1.8046169]
 [1.12469  ]
 [1.7361386]
 [9.205813 ]
 [0.7034058]
 [1.1271145]
 [6.869311 ]
 [2.7596061]
 [3.86413  ]
 [6.105885 ]
 [5.023286 ]
 [1.7309353]
 [1.6993823]], shape=(16, 1), dtype=float32)",-5.007740497589111,0.14475688338279724,5.014404296875
200,"tf.Tensor(
[[ 2.389011 ]
 [10.973786 ]
 [ 2.735834 ]
 [ 1.9781469]
 [ 0.8233257]
 [ 3.6279385]
 [ 1.9412161]
 [ 3.2398875]
 [10.433233 ]
 [13.679448 ]
 [16.21674  ]
 [ 4.4022484]
 [ 4.0853996]
 [ 2.0193655]
 [14.550068 ]
 [ 6.0329485]], shape=(16, 1), dtype=float32)",-5.23234748840332,0.06774948537349701,5.237674236297607
201,"tf.Tensor(
[[ 1.5272151 ]
 [ 3.5739298 ]
 [ 0.02392939]
 [ 6.7625594 ]
 [ 3.735796  ]
 [ 2.9493005 ]
 [ 3.1573958 ]
 [ 1.3741435 ]
 [ 3.001881  ]
 [ 3.8598473 ]
 [10.62394   ]
 [ 5.394903  ]
 [ 9.34036   ]
 [-0.8551569 ]
 [15.089087  ]
 [23.332073  ]], shape=(16, 1), dtype=float32)",-2.102388858795166,0.27350372076034546,2.2176480293273926
202,"tf.Tensor(
[[ 5.0208654]
 [ 2.6989784]
 [15.956408 ]
 [ 1.2050694]
 [ 9.093996 ]
 [ 1.0740502]
 [ 1.8427193]
 [ 2.651249 ]
 [ 9.086693 ]
 [ 5.4475408]
 [ 2.3505619]
 [ 4.010071 ]
 [ 1.6481829]
 [ 1.3904194]
 [ 4.178415 ]
 [ 3.267044 ]], shape=(16, 1), dtype=float32)",-1.4917594194412231,0.29087963700294495,1.6946810483932495
203,"tf.Tensor(
[[ 5.5225782 ]
 [ 0.5666964 ]
 [ 3.7663574 ]
 [ 9.35024   ]
 [ 2.495532  ]
 [ 6.295983  ]
 [ 5.421138  ]
 [ 0.70534587]
 [ 3.7632875 ]
 [ 3.3061628 ]
 [14.45046   ]
 [ 3.4980385 ]
 [-0.20539773]
 [ 4.4945793 ]
 [ 2.7918596 ]
 [-0.5222999 ]], shape=(16, 1), dtype=float32)",-2.8267455101013184,0.23950311541557312,2.8842642307281494
204,"tf.Tensor(
[[ 3.200586 ]
 [11.438565 ]
 [ 6.279988 ]
 [ 4.7181597]
 [ 3.5347452]
 [11.292367 ]
 [ 3.7570605]
 [ 4.261264 ]
 [ 2.2704985]
 [ 5.2313457]
 [ 4.5257096]
 [ 6.844829 ]
 [ 7.021355 ]
 [18.786245 ]
 [16.132448 ]
 [ 4.6379213]], shape=(16, 1), dtype=float32)",0.7931917309761047,1.181565284729004,0.3732163608074188
205,"tf.Tensor(
[[ 2.1234107e-01]
 [-8.5470980e-01]
 [ 4.0883565e+00]
 [-1.5625201e+00]
 [ 1.4837237e+01]
 [ 3.5067406e-01]
 [ 1.8234999e+01]
 [ 5.6828136e+00]
 [-9.0958104e-03]
 [-1.8854535e+00]
 [ 1.3785908e+00]
 [-1.0886854e+00]
 [ 2.9676650e+00]
 [ 1.2839502e+00]
 [ 1.0760174e+01]
 [ 1.0103135e+01]], shape=(16, 1), dtype=float32)",-2.7028393745422363,0.6105141639709473,2.767704486846924
206,"tf.Tensor(
[[2.548192  ]
 [2.4522185 ]
 [5.047274  ]
 [3.8145864 ]
 [4.441121  ]
 [4.007404  ]
 [6.6495514 ]
 [2.9287882 ]
 [3.914909  ]
 [0.60928696]
 [7.646685  ]
 [2.5895233 ]
 [3.368357  ]
 [1.3118433 ]
 [1.7029899 ]
 [9.686695  ]], shape=(16, 1), dtype=float32)",-3.5207741260528564,0.10638320446014404,3.549921751022339
207,"tf.Tensor(
[[15.46812   ]
 [-0.9213546 ]
 [ 3.0351074 ]
 [ 1.3447788 ]
 [ 0.03406757]
 [ 5.439557  ]
 [ 1.5713589 ]
 [ 0.39396527]
 [ 2.6297023 ]
 [-2.6715188 ]
 [13.7525015 ]
 [-0.9873461 ]
 [ 3.2555604 ]
 [ 3.5022578 ]
 [13.812139  ]
 [ 0.487718  ]], shape=(16, 1), dtype=float32)",-3.2470860481262207,0.5117751955986023,3.285236358642578
208,"tf.Tensor(
[[ 3.7215512]
 [ 5.2503457]
 [ 3.1123288]
 [ 3.4439423]
 [ 3.334809 ]
 [ 5.146837 ]
 [ 4.230677 ]
 [ 3.7491522]
 [ 3.972185 ]
 [16.629171 ]
 [ 5.4357724]
 [11.488636 ]
 [ 3.4033186]
 [ 6.511926 ]
 [ 5.643762 ]
 [10.110049 ]], shape=(16, 1), dtype=float32)",0.14820200204849243,0.7852046489715576,0.6217891573905945
209,"tf.Tensor(
[[ 0.773414  ]
 [17.590954  ]
 [13.35043   ]
 [ 1.6474556 ]
 [ 0.5992206 ]
 [ 1.9662126 ]
 [ 5.1590734 ]
 [ 0.49635553]
 [ 3.5206501 ]
 [ 2.167664  ]
 [13.95924   ]
 [18.725456  ]
 [ 2.561008  ]
 [ 4.251293  ]
 [-1.342095  ]
 [ 2.3919191 ]], shape=(16, 1), dtype=float32)",-4.083165645599365,0.23504237830638885,4.099879264831543
210,"tf.Tensor(
[[-0.6182542 ]
 [ 5.5232067 ]
 [ 3.397731  ]
 [ 1.6047797 ]
 [ 1.8027989 ]
 [ 2.708457  ]
 [ 4.564702  ]
 [ 2.3469539 ]
 [ 0.26931322]
 [ 4.3568664 ]
 [ 8.953207  ]
 [11.317369  ]
 [ 3.6279309 ]
 [ 0.88857484]
 [ 1.1436658 ]
 [ 4.5988164 ]], shape=(16, 1), dtype=float32)",-2.350695848464966,0.26764535903930664,2.4417266845703125
211,"tf.Tensor(
[[ 2.3126614 ]
 [ 0.84883034]
 [-0.1329721 ]
 [ 6.166056  ]
 [ 4.210551  ]
 [ 0.10752483]
 [13.872882  ]
 [ 0.45480144]
 [ 5.299816  ]
 [-0.30593684]
 [ 2.189201  ]
 [ 1.0871096 ]
 [-0.46122712]
 [ 0.1330133 ]
 [ 4.6591635 ]
 [ 4.430881  ]], shape=(16, 1), dtype=float32)",-1.8613190650939941,0.47083085775375366,2.005824089050293
212,"tf.Tensor(
[[ 3.8761442 ]
 [ 1.0835695 ]
 [ 0.49819446]
 [ 3.023751  ]
 [-0.9335265 ]
 [ 1.8641603 ]
 [ 2.5661354 ]
 [11.402025  ]
 [ 2.5284917 ]
 [ 3.7663422 ]
 [14.359423  ]
 [ 4.813921  ]
 [ 7.7436085 ]
 [ 1.6935171 ]
 [ 8.342215  ]
 [19.409737  ]], shape=(16, 1), dtype=float32)",-0.8031759262084961,0.5322829484939575,1.173293113708496
213,"tf.Tensor(
[[ 0.6059882 ]
 [ 1.7971387 ]
 [ 0.21105516]
 [ 4.5692053 ]
 [ 3.206146  ]
 [ 5.334259  ]
 [ 3.9601781 ]
 [ 0.6677053 ]
 [ 2.0812395 ]
 [ 4.1386743 ]
 [ 2.7847984 ]
 [ 6.200873  ]
 [ 3.2890863 ]
 [14.304527  ]
 [ 1.768895  ]
 [19.729172  ]], shape=(16, 1), dtype=float32)",-0.6944587230682373,0.5337196588516235,1.0994868278503418
214,"tf.Tensor(
[[ 6.0324545 ]
 [ 1.7915959 ]
 [-0.79308325]
 [ 0.97850466]
 [ 0.5904433 ]
 [-0.8653145 ]
 [ 1.6400026 ]
 [-0.5255395 ]
 [ 0.3874911 ]
 [ 0.46519572]
 [ 0.4846211 ]
 [ 4.6056485 ]
 [ 0.0632083 ]
 [-0.8089695 ]
 [ 9.495631  ]
 [ 2.7053223 ]], shape=(16, 1), dtype=float32)",-4.2440361976623535,0.5058872103691101,4.258283615112305
215,"tf.Tensor(
[[10.588272  ]
 [ 1.9041828 ]
 [ 2.410782  ]
 [ 4.0910716 ]
 [ 0.5995747 ]
 [ 5.5862107 ]
 [ 1.8106112 ]
 [ 3.0422058 ]
 [ 0.39946425]
 [ 4.517734  ]
 [ 2.671811  ]
 [-0.94591343]
 [ 0.69730484]
 [ 9.131223  ]
 [ 2.5273104 ]
 [ 3.6130056 ]], shape=(16, 1), dtype=float32)",-3.434621810913086,0.23507051169872284,3.466350793838501
216,"tf.Tensor(
[[ 0.2541348]
 [ 2.4242883]
 [ 5.813297 ]
 [ 1.0987407]
 [ 4.2803016]
 [-1.5259999]
 [ 8.934166 ]
 [ 2.0278196]
 [ 0.715046 ]
 [ 1.1001827]
 [ 2.2690494]
 [-1.859296 ]
 [ 6.2989907]
 [ 2.185531 ]
 [-1.2299116]
 [ 2.2323992]], shape=(16, 1), dtype=float32)",-2.3770699501037598,0.54466712474823,2.4658334255218506
217,"tf.Tensor(
[[ 2.1415029]
 [ 2.2464728]
 [ 4.3513937]
 [ 6.4599805]
 [ 7.7572875]
 [ 8.801758 ]
 [ 4.1028357]
 [10.468251 ]
 [ 4.342193 ]
 [ 0.6697033]
 [ 3.3840473]
 [ 4.084013 ]
 [ 6.1057334]
 [ 3.4298415]
 [ 4.4533124]
 [ 3.1253994]], shape=(16, 1), dtype=float32)",-3.304758310317993,0.08654779195785522,3.340808629989624
218,"tf.Tensor(
[[ 3.2079945 ]
 [ 3.378195  ]
 [ 3.7311602 ]
 [ 3.3029962 ]
 [ 2.7189295 ]
 [ 4.0632043 ]
 [ 6.523692  ]
 [ 0.14001134]
 [ 6.536206  ]
 [ 4.8767285 ]
 [19.01293   ]
 [ 0.7345882 ]
 [ 4.021441  ]
 [ 0.36926827]
 [ 6.983518  ]
 [ 2.8143356 ]], shape=(16, 1), dtype=float32)",-3.4633023738861084,0.146108016371727,3.494147777557373
219,"tf.Tensor(
[[12.989677  ]
 [ 4.031768  ]
 [ 4.87232   ]
 [ 1.5886649 ]
 [ 4.4821367 ]
 [-0.61772275]
 [ 3.5548224 ]
 [ 1.762782  ]
 [ 6.2607365 ]
 [20.092722  ]
 [ 2.7344863 ]
 [ 4.454138  ]
 [-1.3615656 ]
 [ 6.4473143 ]
 [ 3.3264482 ]
 [ 2.32422   ]], shape=(16, 1), dtype=float32)",-7.674597263336182,0.20384488999843597,7.6750617027282715
220,"tf.Tensor(
[[ 1.133477 ]
 [ 8.484839 ]
 [ 7.5994086]
 [ 1.6510555]
 [ 9.974569 ]
 [ 1.6818789]
 [ 4.4592304]
 [ 7.915783 ]
 [17.549946 ]
 [ 3.941023 ]
 [ 2.7061577]
 [ 2.3396165]
 [ 9.644351 ]
 [ 8.101823 ]
 [ 4.9182506]
 [ 5.722075 ]], shape=(16, 1), dtype=float32)",-3.0566680431365967,0.0975106954574585,3.1026391983032227
221,"tf.Tensor(
[[ 2.3153968]
 [ 0.4866136]
 [ 2.1831856]
 [ 6.730872 ]
 [ 2.0228405]
 [ 5.273673 ]
 [ 1.2228173]
 [ 3.172433 ]
 [ 8.392378 ]
 [14.897012 ]
 [ 3.4317095]
 [ 3.8604739]
 [ 2.1707976]
 [11.359098 ]
 [ 4.7158637]
 [ 4.504724 ]], shape=(16, 1), dtype=float32)",-3.9152042865753174,0.10039971768856049,3.9349446296691895
222,"tf.Tensor(
[[11.075124  ]
 [ 1.1269597 ]
 [ 5.9491477 ]
 [ 5.5021367 ]
 [ 0.60211605]
 [ 5.9071736 ]
 [ 3.3067765 ]
 [ 1.6178104 ]
 [ 2.721247  ]
 [ 6.5610943 ]
 [ 5.6910768 ]
 [ 1.697417  ]
 [ 1.7394518 ]
 [11.09348   ]
 [ 1.3573349 ]
 [ 1.3798048 ]], shape=(16, 1), dtype=float32)",-2.0731003284454346,0.23071889579296112,2.191589832305908
223,"tf.Tensor(
[[14.291895 ]
 [ 5.049231 ]
 [21.780182 ]
 [ 1.7286642]
 [20.740301 ]
 [ 2.3063593]
 [ 3.2319832]
 [ 4.683552 ]
 [ 6.1856174]
 [ 6.236702 ]
 [ 3.5320647]
 [15.838006 ]
 [ 4.3567915]
 [ 0.5080159]
 [ 4.742376 ]
 [ 4.3171706]], shape=(16, 1), dtype=float32)",-3.722414016723633,0.07709163427352905,3.7463018894195557
224,"tf.Tensor(
[[ 4.5778604 ]
 [ 8.947282  ]
 [ 3.0422742 ]
 [ 2.0686803 ]
 [ 5.16423   ]
 [13.233228  ]
 [ 3.9978316 ]
 [ 0.68173826]
 [ 3.0239294 ]
 [ 1.9464438 ]
 [ 1.5881814 ]
 [ 7.745398  ]
 [ 3.0735006 ]
 [17.13234   ]
 [ 4.1484175 ]
 [ 6.1831584 ]], shape=(16, 1), dtype=float32)",-5.273407459259033,0.07007195800542831,5.278520584106445
225,"tf.Tensor(
[[ 3.553209  ]
 [13.485624  ]
 [ 0.82925534]
 [ 7.1662393 ]
 [ 2.408151  ]
 [-1.1587552 ]
 [ 0.02979559]
 [ 2.7450106 ]
 [10.065878  ]
 [ 4.1083975 ]
 [ 6.8699336 ]
 [ 1.7174917 ]
 [ 7.5228505 ]
 [-0.27699673]
 [ 5.2041793 ]
 [ 1.9936699 ]], shape=(16, 1), dtype=float32)",-4.223431587219238,0.25248244404792786,4.237973690032959
226,"tf.Tensor(
[[10.444743  ]
 [12.627391  ]
 [ 0.5025704 ]
 [ 8.649983  ]
 [ 3.6670492 ]
 [ 0.32934603]
 [ 4.4437103 ]
 [ 2.4403646 ]
 [ 1.8766125 ]
 [ 2.9336252 ]
 [-0.8647901 ]
 [15.740415  ]
 [ 1.3441548 ]
 [10.941957  ]
 [ 3.1590416 ]
 [ 0.18176201]], shape=(16, 1), dtype=float32)",-3.6935203075408936,0.23870471119880676,3.718100070953369
227,"tf.Tensor(
[[ 3.8798373]
 [ 4.8677444]
 [11.862518 ]
 [ 3.827489 ]
 [ 1.7656372]
 [13.959223 ]
 [ 2.6573281]
 [ 2.9087358]
 [ 1.2302573]
 [ 1.0824223]
 [10.13541  ]
 [ 4.5167117]
 [ 2.411055 ]
 [ 0.8868796]
 [ 1.9006714]
 [ 1.5616394]], shape=(16, 1), dtype=float32)",-2.201385736465454,0.2079523354768753,2.306330919265747
228,"tf.Tensor(
[[ 1.2355285 ]
 [-0.6430867 ]
 [ 0.8107121 ]
 [ 2.485445  ]
 [ 9.590353  ]
 [-0.9497131 ]
 [-0.193026  ]
 [-1.29181   ]
 [ 2.035046  ]
 [ 5.2473874 ]
 [-1.2905908 ]
 [ 0.11525294]
 [ 0.5112524 ]
 [-1.4788291 ]
 [ 2.1254966 ]
 [ 0.31259784]], shape=(16, 1), dtype=float32)",-3.8901100158691406,0.6757880449295044,3.9103469848632812
229,"tf.Tensor(
[[-0.17232324]
 [-0.8461239 ]
 [ 1.2306585 ]
 [ 2.9111943 ]
 [ 4.3943434 ]
 [-2.00201   ]
 [ 3.087005  ]
 [ 0.5347555 ]
 [ 3.0880384 ]
 [-1.2983283 ]
 [ 5.6327405 ]
 [ 9.03552   ]
 [-0.38767833]
 [ 3.57055   ]
 [-0.24989562]
 [ 0.62641287]], shape=(16, 1), dtype=float32)",-3.7494211196899414,0.5681074261665344,3.7726798057556152
